Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 2
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, pesq, 10, 446
Es, pesq, 10, 934
Es, pesq, 10, 741
Es, pesq, 10, 837
Es, pesq, 10, 418
Es, pesq, 10, 885
Es, pesq, 10, 538
Es, pesq, 10, 287
Es, pesq, 10, 237
Es, pesq, 10, 895
Es, ins, 25, 3
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 1
Es, pesq, 25, 509
Es, pesq, 25, 964
Es, pesq, 25, 191
Es, pesq, 25, 453
Es, pesq, 25, 384
Es, pesq, 25, 723
Es, pesq, 25, 811
Es, pesq, 25, 960
Es, pesq, 25, 563
Es, pesq, 25, 255
Es, ins, 75, 9
Es, ins, 75, 10
Es, ins, 75, 11
Es, ins, 75, 2
Es, ins, 75, 20
Es, ins, 75, 1
Es, ins, 75, 5
Es, ins, 75, 1
Es, ins, 75, 4
Es, ins, 75, 1
Es, pesq, 75, 884
Es, pesq, 75, 781
Es, pesq, 75, 306
Es, pesq, 75, 421
Es, pesq, 75, 317
Es, pesq, 75, 769
Es, pesq, 75, 532
Es, pesq, 75, 32
Es, pesq, 75, 899
Es, pesq, 75, 7
Es, ins, 100, 2
Es, ins, 100, 1
Es, ins, 100, 7
Es, ins, 100, 134
Es, ins, 100, 18
Es, ins, 100, 98
Es, ins, 100, 47
Es, ins, 100, 7
Es, ins, 100, 377
Es, ins, 100, 559
Es, pesq, 100, 834
Es, pesq, 100, 77
Es, pesq, 100, 860
Es, pesq, 100, 509
Es, pesq, 100, 65
Es, pesq, 100, 834
Es, pesq, 100, 977
Es, pesq, 100, 625
Es, pesq, 100, 94
Es, pesq, 100, 424
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, pesq, 200, 603
Es, pesq, 200, 601
Es, pesq, 200, 32
Es, pesq, 200, 1
Es, pesq, 200, 157
Es, pesq, 200, 222
Es, pesq, 200, 358
Es, pesq, 200, 871
Es, pesq, 200, 739
Es, pesq, 200, 543
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, pesq, 10, 855
Es, pesq, 10, 636
Es, pesq, 10, 457
Es, pesq, 10, 788
Es, pesq, 10, 864
Es, pesq, 10, 767
Es, pesq, 10, 88
Es, pesq, 10, 989
Es, pesq, 10, 631
Es, pesq, 10, 103
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 2
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 1
Es, pesq, 25, 614
Es, pesq, 25, 353
Es, pesq, 25, 599
Es, pesq, 25, 150
Es, pesq, 25, 203
Es, pesq, 25, 352
Es, pesq, 25, 753
Es, pesq, 25, 890
Es, pesq, 25, 833
Es, pesq, 25, 2
Es, ins, 75, 10
Es, ins, 75, 22
Es, ins, 75, 5
Es, ins, 75, 5
Es, ins, 75, 3
Es, ins, 75, 13
Es, ins, 75, 10
Es, ins, 75, 8
Es, ins, 75, 31
Es, ins, 75, 34
Es, pesq, 75, 781
Es, pesq, 75, 954
Es, pesq, 75, 317
Es, pesq, 75, 324
Es, pesq, 75, 862
Es, pesq, 75, 859
Es, pesq, 75, 381
Es, pesq, 75, 325
Es, pesq, 75, 596
Es, pesq, 75, 815
Es, ins, 100, 492
Es, ins, 100, 52
Es, ins, 100, 550
Es, ins, 100, 54
Es, ins, 100, 1
Es, ins, 100, 126
Es, ins, 100, 2
Es, ins, 100, 590
Es, ins, 100, 60
Es, ins, 100, 63
Es, pesq, 100, 851
Es, pesq, 100, 231
Es, pesq, 100, 467
Es, pesq, 100, 829
Es, pesq, 100, 856
Es, pesq, 100, 775
Es, pesq, 100, 997
Es, pesq, 100, 913
Es, pesq, 100, 155
Es, pesq, 100, 5
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, pesq, 200, 769
Es, pesq, 200, 941
Es, pesq, 200, 8
Es, pesq, 200, 956
Es, pesq, 200, 913
Es, pesq, 200, 597
Es, pesq, 200, 227
Es, pesq, 200, 18
Es, pesq, 200, 124
Es, pesq, 200, 439
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, pesq, 10, 155
Es, pesq, 10, 315
Es, pesq, 10, 876
Es, pesq, 10, 1001
Es, pesq, 10, 104
Es, pesq, 10, 332
Es, pesq, 10, 868
Es, pesq, 10, 633
Es, pesq, 10, 353
Es, pesq, 10, 975
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 2
Es, ins, 25, 2
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 1
Es, pesq, 25, 355
Es, pesq, 25, 445
Es, pesq, 25, 744
Es, pesq, 25, 385
Es, pesq, 25, 721
Es, pesq, 25, 84
Es, pesq, 25, 384
Es, pesq, 25, 201
Es, pesq, 25, 480
Es, pesq, 25, 828
Es, ins, 75, 17
Es, ins, 75, 2
Es, ins, 75, 34
Es, ins, 75, 1
Es, ins, 75, 10
Es, ins, 75, 13
Es, ins, 75, 1
Es, ins, 75, 2
Es, ins, 75, 6
Es, ins, 75, 4
Es, pesq, 75, 17
Es, pesq, 75, 40
Es, pesq, 75, 580
Es, pesq, 75, 538
Es, pesq, 75, 434
Es, pesq, 75, 988
Es, pesq, 75, 934
Es, pesq, 75, 412
Es, pesq, 75, 841
Es, pesq, 75, 622
Es, ins, 100, 1
Es, ins, 100, 635
Es, ins, 100, 11
Es, ins, 100, 563
Es, ins, 100, 1
Es, ins, 100, 128
Es, ins, 100, 463
Es, ins, 100, 19
Es, ins, 100, 13
Es, ins, 100, 42
Es, pesq, 100, 397
Es, pesq, 100, 216
Es, pesq, 100, 735
Es, pesq, 100, 542
Es, pesq, 100, 992
Es, pesq, 100, 535
Es, pesq, 100, 329
Es, pesq, 100, 123
Es, pesq, 100, 716
Es, pesq, 100, 332
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, pesq, 200, 931
Es, pesq, 200, 751
Es, pesq, 200, 504
Es, pesq, 200, 272
Es, pesq, 200, 574
Es, pesq, 200, 654
Es, pesq, 200, 878
Es, pesq, 200, 845
Es, pesq, 200, 497
Es, pesq, 200, 706
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 2
Es, ins, 10, 1
Es, pesq, 10, 717
Es, pesq, 10, 482
Es, pesq, 10, 838
Es, pesq, 10, 532
Es, pesq, 10, 872
Es, pesq, 10, 624
Es, pesq, 10, 355
Es, pesq, 10, 422
Es, pesq, 10, 758
Es, pesq, 10, 350
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 5
Es, ins, 25, 1
Es, ins, 25, 2
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 2
Es, pesq, 25, 552
Es, pesq, 25, 295
Es, pesq, 25, 157
Es, pesq, 25, 715
Es, pesq, 25, 910
Es, pesq, 25, 283
Es, pesq, 25, 184
Es, pesq, 25, 201
Es, pesq, 25, 898
Es, pesq, 25, 473
Es, ins, 75, 1
Es, ins, 75, 4
Es, ins, 75, 4
Es, ins, 75, 1
Es, ins, 75, 3
Es, ins, 75, 4
Es, ins, 75, 5
Es, ins, 75, 6
Es, ins, 75, 4
Es, ins, 75, 24
Es, pesq, 75, 169
Es, pesq, 75, 537
Es, pesq, 75, 878
Es, pesq, 75, 389
Es, pesq, 75, 468
Es, pesq, 75, 654
Es, pesq, 75, 285
Es, pesq, 75, 13
Es, pesq, 75, 164
Es, pesq, 75, 102
Es, ins, 100, 90
Es, ins, 100, 308
Es, ins, 100, 313
Es, ins, 100, 523
Es, ins, 100, 2
Es, ins, 100, 642
Es, ins, 100, 21
Es, ins, 100, 15
Es, ins, 100, 397
Es, ins, 100, 382
Es, pesq, 100, 881
Es, pesq, 100, 665
Es, pesq, 100, 7
Es, pesq, 100, 940
Es, pesq, 100, 707
Es, pesq, 100, 483
Es, pesq, 100, 670
Es, pesq, 100, 88
Es, pesq, 100, 566
Es, pesq, 100, 631
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, pesq, 200, 930
Es, pesq, 200, 463
Es, pesq, 200, 357
Es, pesq, 200, 876
Es, pesq, 200, 608
Es, pesq, 200, 10
Es, pesq, 200, 326
Es, pesq, 200, 170
Es, pesq, 200, 479
Es, pesq, 200, 299
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 2
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, pesq, 10, 125
Es, pesq, 10, 445
Es, pesq, 10, 167
Es, pesq, 10, 328
Es, pesq, 10, 452
Es, pesq, 10, 100
Es, pesq, 10, 615
Es, pesq, 10, 57
Es, pesq, 10, 8
Es, pesq, 10, 957
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 1
Es, pesq, 25, 968
Es, pesq, 25, 807
Es, pesq, 25, 141
Es, pesq, 25, 73
Es, pesq, 25, 680
Es, pesq, 25, 786
Es, pesq, 25, 72
Es, pesq, 25, 577
Es, pesq, 25, 365
Es, pesq, 25, 996
Es, ins, 75, 2
Es, ins, 75, 1
Es, ins, 75, 23
Es, ins, 75, 1
Es, ins, 75, 8
Es, ins, 75, 5
Es, ins, 75, 6
Es, ins, 75, 1
Es, ins, 75, 2
Es, ins, 75, 1
Es, pesq, 75, 255
Es, pesq, 75, 335
Es, pesq, 75, 21
Es, pesq, 75, 191
Es, pesq, 75, 627
Es, pesq, 75, 966
Es, pesq, 75, 217
Es, pesq, 75, 943
Es, pesq, 75, 249
Es, pesq, 75, 445
Es, ins, 100, 54
Es, ins, 100, 1
Es, ins, 100, 51
Es, ins, 100, 29
Es, ins, 100, 68
Es, ins, 100, 31
Es, ins, 100, 1
Es, ins, 100, 12
Es, ins, 100, 116
Es, ins, 100, 163
Es, pesq, 100, 656
Es, pesq, 100, 178
Es, pesq, 100, 431
Es, pesq, 100, 1
Es, pesq, 100, 404
Es, pesq, 100, 537
Es, pesq, 100, 248
Es, pesq, 100, 305
Es, pesq, 100, 711
Es, pesq, 100, 713
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, pesq, 200, 164
Es, pesq, 200, 212
Es, pesq, 200, 939
Es, pesq, 200, 242
Es, pesq, 200, 141
Es, pesq, 200, 256
Es, pesq, 200, 674
Es, pesq, 200, 535
Es, pesq, 200, 363
Es, pesq, 200, 764
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 2
Es, ins, 10, 1
Es, ins, 10, 1
Es, pesq, 10, 1
Es, pesq, 10, 1
Es, pesq, 10, 1
Es, pesq, 10, 1
Es, pesq, 10, 1
Es, pesq, 10, 1
Es, pesq, 10, 1
Es, pesq, 10, 1
Es, pesq, 10, 1
Es, pesq, 10, 1
Es, ins, 25, 2
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 2
Es, ins, 25, 2
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 2
Es, ins, 25, 1
Es, pesq, 25, 1
Es, pesq, 25, 1
Es, pesq, 25, 808
Es, pesq, 25, 1
Es, pesq, 25, 1
Es, pesq, 25, 1
Es, pesq, 25, 1
Es, pesq, 25, 1
Es, pesq, 25, 1
Es, pesq, 25, 1
Es, ins, 75, 1
Es, ins, 75, 1
Es, ins, 75, 2
Es, ins, 75, 6
Es, ins, 75, 1
Es, ins, 75, 2
Es, ins, 75, 8
Es, ins, 75, 2
Es, ins, 75, 7
Es, ins, 75, 1
Es, pesq, 75, 757
Es, pesq, 75, 941
Es, pesq, 75, 300
Es, pesq, 75, 1
Es, pesq, 75, 446
Es, pesq, 75, 887
Es, pesq, 75, 476
Es, pesq, 75, 767
Es, pesq, 75, 908
Es, pesq, 75, 280
Es, ins, 100, 154
Es, ins, 100, 165
Es, ins, 100, 12
Es, ins, 100, 58
Es, ins, 100, 381
Es, ins, 100, 122
Es, ins, 100, 268
Es, ins, 100, 8
Es, ins, 100, 121
Es, ins, 100, 144
Es, pesq, 100, 336
Es, pesq, 100, 71
Es, pesq, 100, 823
Es, pesq, 100, 9
Es, pesq, 100, 1
Es, pesq, 100, 1
Es, pesq, 100, 1
Es, pesq, 100, 122
Es, pesq, 100, 634
Es, pesq, 100, 436
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, pesq, 200, 918
Es, pesq, 200, 538
Es, pesq, 200, 666
Es, pesq, 200, 17
Es, pesq, 200, 41
Es, pesq, 200, 265
Es, pesq, 200, 197
Es, pesq, 200, 953
Es, pesq, 200, 267
Es, pesq, 200, 423
Es, ins, 10, 1
Es, ins, 10, 2
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, pesq, 10, 1
Es, pesq, 10, 1
Es, pesq, 10, 1
Es, pesq, 10, 1
Es, pesq, 10, 1
Es, pesq, 10, 1
Es, pesq, 10, 1
Es, pesq, 10, 1
Es, pesq, 10, 1
Es, pesq, 10, 1
Es, ins, 25, 1
Es, ins, 25, 2
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 2
Es, ins, 25, 1
Es, ins, 25, 1
Es, pesq, 25, 1
Es, pesq, 25, 1
Es, pesq, 25, 4
Es, pesq, 25, 1
Es, pesq, 25, 1
Es, pesq, 25, 1
Es, pesq, 25, 1
Es, pesq, 25, 1
Es, pesq, 25, 2
Es, pesq, 25, 1
Es, ins, 75, 2
Es, ins, 75, 3
Es, ins, 75, 12
Es, ins, 75, 5
Es, ins, 75, 5
Es, ins, 75, 1
Es, ins, 75, 1
Es, ins, 75, 6
Es, ins, 75, 4
Es, ins, 75, 8
Es, pesq, 75, 6
Es, pesq, 75, 12
Es, pesq, 75, 1
Es, pesq, 75, 17
Es, pesq, 75, 1
Es, pesq, 75, 8
Es, pesq, 75, 9
Es, pesq, 75, 3
Es, pesq, 75, 1
Es, pesq, 75, 1
Es, ins, 100, 177
Es, ins, 100, 3
Es, ins, 100, 193
Es, ins, 100, 252
Es, ins, 100, 170
Es, ins, 100, 3
Es, ins, 100, 288
Es, ins, 100, 385
Es, ins, 100, 243
Es, ins, 100, 209
Es, pesq, 100, 174
Es, pesq, 100, 141
Es, pesq, 100, 394
Es, pesq, 100, 310
Es, pesq, 100, 108
Es, pesq, 100, 1
Es, pesq, 100, 283
Es, pesq, 100, 409
Es, pesq, 100, 13
Es, pesq, 100, 2
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, pesq, 200, 312
Es, pesq, 200, 2
Es, pesq, 200, 281
Es, pesq, 200, 406
Es, pesq, 200, 348
Es, pesq, 200, 403
Es, pesq, 200, 389
Es, pesq, 200, 137
Es, pesq, 200, 79
Es, pesq, 200, 5
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, pesq, 10, 1
Es, pesq, 10, 1
Es, pesq, 10, 1
Es, pesq, 10, 1
Es, pesq, 10, 1
Es, pesq, 10, 1
Es, pesq, 10, 1
Es, pesq, 10, 1
Es, pesq, 10, 1
Es, pesq, 10, 1
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 1
Es, ins, 25, 1
Es, pesq, 25, 1
Es, pesq, 25, 1
Es, pesq, 25, 4
Es, pesq, 25, 2
Es, pesq, 25, 1
Es, pesq, 25, 1
Es, pesq, 25, 1
Es, pesq, 25, 1
Es, pesq, 25, 2
Es, pesq, 25, 1
Es, ins, 75, 3
Es, ins, 75, 3
Es, ins, 75, 11
Es, ins, 75, 1
Es, ins, 75, 4
Es, ins, 75, 5
Es, ins, 75, 26
Es, ins, 75, 5
Es, ins, 75, 1
Es, ins, 75, 1
Es, pesq, 75, 1
Es, pesq, 75, 3
Es, pesq, 75, 1
Es, pesq, 75, 1
Es, pesq, 75, 7
Es, pesq, 75, 19
Es, pesq, 75, 4
Es, pesq, 75, 12
Es, pesq, 75, 1
Es, pesq, 75, 1
Es, ins, 100, 189
Es, ins, 100, 111
Es, ins, 100, 237
Es, ins, 100, 27
Es, ins, 100, 30
Es, ins, 100, 8
Es, ins, 100, 41
Es, ins, 100, 7
Es, ins, 100, 385
Es, ins, 100, 294
Es, pesq, 100, 141
Es, pesq, 100, 36
Es, pesq, 100, 403
Es, pesq, 100, 24
Es, pesq, 100, 224
Es, pesq, 100, 456
Es, pesq, 100, 79
Es, pesq, 100, 21
Es, pesq, 100, 15
Es, pesq, 100, 106
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, ins, 200, 1
Es, pesq, 200, 18
Es, pesq, 200, 489
Es, pesq, 200, 24
Es, pesq, 200, 51
Es, pesq, 200, 546
Es, pesq, 200, 453
Es, pesq, 200, 5
Es, pesq, 200, 51
Es, pesq, 200, 138
Es, pesq, 200, 49
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, ins, 10, 1
Es, pesq, 10, 1
Es, pesq, 10, 1
Es, pesq, 10, 1
Es, pesq, 10, 2
Es, pesq, 10, 1
Es, pesq, 10, 1
Es, pesq, 10, 2
Es, pesq, 10, 1
Es, pesq, 10, 3
